entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR REGIONAL BOLIVAR,899999239,Bolívar,Cartagena,Nacional,Descentralizada,CO1.REQ.9584727,ICBF-CPS-255363-2026-BOL,704148527,CO1.BDOS.9416887,CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES,Prestar Servicios De Apoyo A La Gestión En La Defensoría De Familia Del Centro Zonal Histórico Y Del Caribe Norte De La Regional Bolivar En El Registro Del Sistema De Información Misional Y El Archivo De Las Historias De Atención De Los Trámites En La Garantía Restablecimiento De Derechos Y Medidas De Protección A Favor De Los Niños Niñas Adolescentes Y Jóvenes.,Presentación de oferta,2026-01-09T00:00:00.000,2026-01-09T00:00:00.000,,,,,2026-01-09T00:00:00.000,17935664,Contratación directa,Servicios profesionales y apoyo a la gestión,235,día(s),,,,No Aplica,Regional Bolivar,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9437598,704148527,Presentación de oferta
INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE YUMBO,805003325,Valle del Cauca,Yumbo,Territorial,Centralizada,CO1.REQ.8430686,CPS-IMDERTY-404-2025,705999456,CO1.BDOS.8282016,CPS-IMDERTY-404-2025,PRESTAR POR SUS PROPIOS MEDIOS Y AUTONOMIA ADMINISTRATIVA LOS SERVICIOS PERSONALES DE APOYO A LA GESTIÓN EN EL PROYECTO DE FORTALECIMIENTO DEL PROGRAMA DE ALTOS LOGROS Y LIDERAZGO DEPORTIVO EN EL MUINICIPIO DE YUMBO,Presentación de oferta,2025-06-17T00:00:00.000,2025-06-17T00:00:00.000,,,,,2025-06-17T00:00:00.000,10250000,Contratación directa,Servicios profesionales y apoyo a la gestión,136,día(s),,,,Yumbo,IMDERTY,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8303686,705999456,Presentación de oferta
ALCALDIA MUNICIPIO DE QUIBDO,891680011,Chocó,Quibdó,Territorial,Centralizada,CO1.REQ.4573150,SA No. 029-II-2023,703035956,CO1.BDOS.4470489,MERCADOS CAMPESINOS,APOYO LOGÍSTICO PARA EL DESARROLLO   E IMPLEMENTACIÓN DE   FERIA DE EMPRENDIMIENTO Y DE MERCADOS CAMPESINOS EN EL MUNICIPIO DE QUIBDÓ,Presentación de observaciones,2023-05-26T00:00:00.000,2023-05-26T00:00:00.000,,,,2023-05-26T00:00:00.000,,159994000,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,60,día(s),2023-06-08T00:00:00.000,2023-06-08T00:00:00.000,2023-06-08T00:00:00.000,Quibdó,CONTRATACION,0,0,11,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80141600,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4477322,703035956,Presentación de observaciones
HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,891580002,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.5117362,262-2023,704330042,CO1.BDOS.5005677,CUBRIMIENTO Y TRASMISIÓN  TELEVISIVA DE LAS ACTIVIDADES; ENTREVISTAS; CAMPAÑAS  E INFORMACIÓN DE LOS SERVICIOS DE SALUD,"PRESTAR EL SERVICIO DE CUBRIMIENTO Y TRASMISIÓN 
TELEVISIVA DE LAS ACTIVIDADES, ENTREVISTAS, CAMPAÑAS 
E INFORMACIÓN DE LOS SERVICIOS DE SALUD DE MEDIANA Y 
ALTA COMPLEJIDAD QUE PRESTA EL HOSPITAL 
UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E",Presentación de oferta,2023-10-02T00:00:00.000,2023-10-02T00:00:00.000,,,,,2023-10-02T00:00:00.000,4000000,Contratación régimen especial,Regla aplicable,0,día(s),,,,Popayán,SUMINISTROS,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.55111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5016209,704330042,Presentación de oferta
MUNICIPIO DE TUNJA/,891800846,Boyacá,Tunja,Territorial,Centralizada,CO1.REQ.6700981,CD-AMT11192024,702354804,CO1.BDOS.6566803,PRESTACIÓN DE SERVICIOS PROFESIONALES DE APOYO A LA GESTIÓN,GBS-126 PRESTACION DE SERVICIOS PROFESIONALES ESPECIALIZADOS EN MODALIDAD DE MAESTRIA PARA EL APOYO JURIDICO DEL PROCESO DE CUOTAS PARTES PENSIONALES Y NORMALIZACION DE DEUDA PRESUNTA,Presentación de oferta,2024-08-21T00:00:00.000,2024-08-21T00:00:00.000,,,,,2024-08-21T00:00:00.000,18400000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Tunja,UNIDAD ESPECIAL DE CONTRATACION ESTATAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6585759,702354804,Presentación de oferta
MUNICIPIO DE ENVIGADO*,890907106,Antioquia,Envigado,Nacional,Centralizada,CO1.REQ.9556830,ENV-11-09-0207-26,702001421,CO1.BDOS.9389031,Prestación de servicios de conductor en las diferentes dependencias según los requerimientos de la Dirección de Apoyo Logístico del Municipio de Envigado,Prestación de servicios de conductor en las diferentes dependencias según los requerimientos de la Dirección de Apoyo Logístico del Municipio de Envigado,Presentación de oferta,2026-01-14T00:00:00.000,2026-01-14T00:00:00.000,,,,,2026-01-14T00:00:00.000,32715890,Contratación directa,Servicios profesionales y apoyo a la gestión,349,día(s),,,,No Aplica,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111612,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9501820,702001421,Presentación de oferta
DISTRITO ESPECIAL DE CIENCIA TECNOLOGIA E INNOVACION DE MEDELLIN,890905211,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.6404860,4600101781,700221021,CO1.BDOS.6280948,Contrato de Arrendamiento en bien inmueble propiedad del Distrito Especial de Medellín realizado con la señora CLAUDIA MARIA GUTIERREZ VELEZ,"Contrato de Arrendamiento en bien inmueble propiedad del Distrito Especial de Medellín realizado con la señora CLAUDIA MARIA GUTIERREZ VELEZ, identificado con matricula inmobiliaria 001-785952 y CBML 16210060002 ubicado en la dirección Calle 30A # 55 64 Interior 7105 Cerro Nutibara",Presentación de oferta,2024-06-21T00:00:00.000,2024-06-21T00:00:00.000,,,,,2024-06-21T00:00:00.000,95319768,Contratación directa,Arrendamiento de inmuebles,24,Mes(es),,,,No Aplica,SECRETARÍA SUMINISTROS Y SERVICIOS,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80131500,Abierto,Arrendamiento de inmuebles,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6296628,700221021,Presentación de oferta
Universidad de Cartagena,890480123,Bolívar,Cartagena,Territorial,Centralizada,CO1.REQ.9440812,OS-ACB-88-25,718397292,CO1.BDOS.9272179,MUNDIAL DE SUMINISTROS MDS S.A.S,Suministro de Casilleros plasticos para la facultad de Ciencias Farmaceuticas.,Presentación de oferta,2025-12-16T00:00:00.000,2025-12-16T00:00:00.000,,,,,2025-12-16T00:00:00.000,221340000,Contratación régimen especial,Decreto 092 de 2017,0,día(s),,,,No Aplica,Vicerectoria Administrativa,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.56101520,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9299042,718397292,Presentación de oferta
HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,800174375,Cundinamarca,Fomeque,Territorial,Centralizada,CO1.REQ.4951051,CD 560 - 2023,704066240,CO1.BDOS.4802197,PRESTACIÒN DE SERVICIOS PROFESIONALES COMO ODONTOLOGA PARA EL DESARROLLO DE LAS ACCIONES INCLUIDAS EN EL CONTRATO Y/O CONVENIO No. SS-CDCTI-555-2023; IMPLEMENTACION DEL MODELO DE ATENCION EN SALUD A T,No definido,Presentación de oferta,2023-08-16T00:00:00.000,2023-08-16T00:00:00.000,,,,,2023-08-16T00:00:00.000,7313260,Contratación régimen especial,Decreto 092 de 2017,2,Mes(es),,,,Fomeque,CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4850691,704066240,Presentación de oferta
ALCALDIA MUNICIPIO DE LETICIA,899999302,Amazonas,Leticia,Territorial,Centralizada,CO1.REQ.9307610,SASI-16-2025 (Presentación de oferta),702823733,CO1.BDOS.9004664,SELECCION ABREVIADA SUBASTA INVERSA (Presentación de oferta),ADQUISICIÓN DE MOTOCICLETAS TIPO PATRULLA PARA LA POLICIA NACIONAL Y COMISARIA DE FAMILIA DEL MUNICIPIO DE LETICIA COMO FORTALECIMIENTO DE LAS ACCIONES DEL COMITÉ DE ORDEN PUBLICO,Presentación de oferta,2025-11-21T00:00:00.000,2025-11-21T00:00:00.000,,,,,2025-11-21T00:00:00.000,777362559,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,0,día(s),2025-11-26T00:00:00.000,2025-12-05T00:00:00.000,2025-12-05T00:00:00.000,No Aplica,Oficina Asesora Juridica Alcaldia de Leticia,0,0,8,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.2469218,712474139,Amazonas,Leticia,,777362559,SARA GABRIELA DURAN ROJAS,CREDITOS PARRA Y CIA SAS,838000154,V1.46181705,Cerrado,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9166730,702823733,Presentación de oferta
FUERZA AEROESPACIAL COLOMBIANA,899999102,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2622868,008-00-B-COFAC-BACOF- 2022,700409022,CO1.BDOS.2549595,CONTRATACIÓN DE LOS SERVICIOS PROFESIONALES EN ÁREAS DE INGENIERÍA / ADMINISTRACIÓN PARA LA ASESORÍA EN LA GESTIÓN PÚBLICA DE LA FUERZA AÉREA COLOMBIANA,CONTRATACIÓN DE LOS SERVICIOS PROFESIONALES EN ÁREAS DE INGENIERÍA / ADMINISTRACIÓN PARA LA ASESORÍA EN LA GESTIÓN PÚBLICA DE LA FUERZA AÉREA COLOMBIANA,Presentación de oferta,2022-01-18T00:00:00.000,2022-01-18T00:00:00.000,,,,,2022-01-18T00:00:00.000,48800000,Contratación directa,Servicios profesionales y apoyo a la gestión,10,Mes(es),,,,Bogotá,COMANDO FUERZA AEROESPACIAL COLOMBIANA,0,0,0,0,0,0,0,0,2,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101604,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2593423,700409022,Presentación de oferta
UNIVERSIDAD NACIONAL DE COLOMBIA,899999063,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.4619647,ODC-42-2004 DE 2023,700698038,CO1.BDOS.4507869,COMPRA DE MATERIALES PARA EL DESARROLLO DEL PROYECTO PRESUPUESTO DE GASTOS OPERATIVOS DEL ICTA VIGENCIA 2022,No definido,Presentación de oferta,2023-06-05T00:00:00.000,2023-06-05T00:00:00.000,,,,,2023-06-05T00:00:00.000,6002955,Contratación régimen especial,Decreto 092 de 2017,30,día(s),,,,Bogotá,Bogotá Dirección Académica,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.31211500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4522075,700698038,Presentación de oferta
FONDO UNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,8001316486,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.121209,FTIC-PS-171-2017,700090079,CO1.BDOS.118508,ERIKA VANESA CELI,Prestar los servicios profesionales para apoyar al Despacho del Viceministro TI en las actividades de monitoreo y evaluación de la implementación de la Estrategia de Gobierno en línea y la satisfacción ciudadana.,Fase de ofertas,2017-01-12T00:00:00.000,2017-01-12T00:00:00.000,,,,,2017-01-11T00:00:00.000,45600000,Contratación Directa (con ofertas),Ejecución de trabajos artísticos,1,Año(s),2017-01-12T00:00:00.000,,2017-01-12T00:00:00.000,Bogotá,FONDO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,1,1,1,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.80731,701614141,No Definido,No Definido,2017-01-13T00:00:00.000,45600000,Diego Ernesto Luna Quevedo,Erika Vanessa Celli Diaz,No Definido,V1.80161500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.115507,700090079,Adjudicado
E.S.E HOSPITAL SANDIEGO DE CERETE,891080015,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.9441517,HSD-1852-2025,706750759,CO1.BDOS.9273072,MARIA ANGELICA PLAZA GONZALES,Prestación de servicios profesionales como instrumentadora quirúrgica en la E.S.E Hospital Sandiego de Cereté,Presentación de oferta,2025-12-16T00:00:00.000,2025-12-16T00:00:00.000,,,,,2025-12-16T00:00:00.000,3086880,Contratación régimen especial,Regla aplicable,1,Mes(es),,,,Cereté,Clinica Asistencial,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101604,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9300387,706750759,Presentación de oferta
AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES - ANLA,900467239,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.5590084,CD-R-757-2024,700928070,CO1.BDOS.5473049,CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES,"2-23-I-53 Prestación de servicios profesionales en la Subdirección de Seguimiento de Licencias Ambientales, para proyectar los actos administrativos y demás documentos que se requieran en todas aquellas actuaciones relacionadas con el seguimiento de proyectos, obras y/o actividades sujetas a licenciamiento ambiental de competencia de la ANLA.",Presentación de oferta,2024-01-22T00:00:00.000,2024-01-22T00:00:00.000,,,,,2024-01-22T00:00:00.000,85348764,Contratación directa,Servicios profesionales y apoyo a la gestión,12,Mes(es),,,,No Aplica,GRUPO DE CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80121601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5482999,700928070,Presentación de oferta
INSTITUTO DE DEPORTES DEL DEPARTAMENTO NORTE DE SANTANDER INDENORTE,8070041511,Norte de Santander,Cúcuta,Nacional,Centralizada,CO1.REQ.5367400,CONV-ASC-INDER-344-2023,709383293,CO1.BDOS.5248328,Aunar esfuerzos Administrativos; Técnicos y Financieros entre INDERNORTE y la FUNDACION CORAZÓN DE ATLETA para la organización y logística para la realización de la Media Maratón de Cúcuta; la carrera,"Aunar esfuerzos Administrativos, Técnicos y Financieros entre INDERNORTE y la FUNDACION CORAZÓN DE ATLETA para la organización y logística para la realización de la Media Maratón de Cúcuta, la carrera de la ciudad verde",Presentación de oferta,2023-12-01T00:00:00.000,2023-12-01T00:00:00.000,,,,,2023-12-01T00:00:00.000,10000000,Contratación régimen especial,Decreto 092 de 2017,1,Mes(es),,,,Cúcuta,SECRETARIA GENERAL - INDENORTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.90141700,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5267434,709383293,Presentación de oferta
REGIONAL DE ASEGURAMIENTO EN SALUD N°6,811032059,Antioquia,Envigado,Nacional,Centralizada,CO1.REQ.269255,PN SECSA MIC 269-2017,702475021,CO1.BDOS.261249,Manejo del Dolor,"Prestación de servicios de salud relacionados con Clínica del dolor, procedimientos requeridos por la especialidad, ambulatorios y hospitalarios, para apoyo diagnóstico, tratamiento y/o rehabilitación solicitados por la especialidad y relativos a la patología algesica y no relacionados con patología de Cáncer.",Presentación de oferta,2017-12-05T00:00:00.000,2017-12-05T00:00:00.000,,,,,2017-12-05T00:00:00.000,55240288,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,3,Mes(es),2017-12-11T00:00:00.000,2017-12-11T00:00:00.000,,Envigado,GRUPO DE CONTRATOS RASES 6,0,0,3,0,1,0,0,1,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85121614,Cerrado,Prestación de servicios,No Definido,"V185101501, V185101507, V185121613",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.262601,702475021,Presentación de oferta
ENTIDAD ADMINISTRADORA DE PENSIONES DE ANTIOQUIA,800216278,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.9585354,2026-CD-005,706085479,CO1.BDOS.9417553,Asistencia y acompañamiento atención al usuario,PRESTACIÓN DE SERVICIOS PARA BRINDAR ASISTENCIA Y ACOMPAÑAMIENTO EN LAS ACTIVIDADES RELACIONADAS CON ATENCION AL USUARIO Y LOS PROCESOS DE LA DIRECCIÓN ADMINISTRATIVA DE PENSIONES DE ANTIOQUIA EN EL MARCO DEL CONTRATO No. 25IA173H2741,Presentación de oferta,2026-01-09T00:00:00.000,2026-01-09T00:00:00.000,,,,,2026-01-09T00:00:00.000,54000000,Contratación directa,Servicios profesionales y apoyo a la gestión,12,Mes(es),,,,Medellín,Direccion Juridica,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9432277,706085479,Presentación de oferta
DISTRITO DE TURBO,890981138,Antioquia,Turbo,Territorial,Centralizada,CO1.REQ.2496852,MC-084-2021,703036343,CO1.BDOS.2421928,CAMPAÑA PARA LA CARACTERIZACIÓN Y REGISTRO DE LA POBLACIÓN EN CONDICIÓN DE DISCAPACIDAD Y SOCIALIZACIÓN DE LA RUTA DE ATENCIÓN EN SALUD,CAMPAÑA PARA LA CARACTERIZACIÓN Y REGISTRO DE LA POBLACIÓN EN CONDICIÓN DE DISCAPACIDAD Y SOCIALIZACIÓN DE LA RUTA DE ATENCIÓN EN SALUD,Presentación de oferta,2021-12-01T00:00:00.000,2021-12-01T00:00:00.000,,,,,2021-12-01T00:00:00.000,35000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,8,día(s),2021-12-03T00:00:00.000,2021-12-03T00:00:00.000,2021-12-03T00:00:00.000,Turbo,Secretaria de General Distrito de Turbo,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1194502,713203131,No Definido,No Definido,2021-12-09T00:00:00.000,35000000,ALEJANDRA YULIETH MARIN JIMENEZ,CORPORACIONH&D,No Definido,V1.85101705,Cerrado,Prestación de servicios,No Definido,V185101702,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2433077,703036343,Adjudicado
DIRECCION DE SANIDAD EJERCITO DISPENSARIO MEDICO YOPAL,901540945,Casanare,Yopal,Nacional,Centralizada,CO1.REQ.7998458,160-SAMC-ESMBAS16-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),703001578,CO1.BDOS.7746804,PRESTACIÓN DE SERVICIOS DE ASEO HOSPITALARIO A TODO COSTO (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),"PRESTACIÓN DE SERVICIOS DE ASEO HOSPITALARIO A TODO COSTO DE LAS INSTALACIONES DEL ESM BASPC 16 EN YOPAL Y SUS SATELITES DE CASANARE ESM BASPC16, UASO BITER 16, ESM BIRNA 44, Y ARAUCA ESM BASPC18, ESM BIRAN18, ESM GMRPI Y PUERTO JORDAN PARA LA VIGENCIA 2025",Presentación de oferta,2025-03-20T00:00:00.000,2025-03-20T00:00:00.000,,,,,2025-03-20T00:00:00.000,347895000,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,0,día(s),2025-03-26T00:00:00.000,2025-03-26T00:00:00.000,2025-03-26T00:00:00.000,Yopal,OFICINA CONTRATOS,12,12,33,0,3,0,0,3,2,Seleccionado,70,Si,CO1.AWD.2213029,702732017,No Definido,No Definido,2025-04-08T00:00:00.000,229495000,DIANA POLA GPNZALEZ,INGENIERIA Y SUMINISTROS L&S SAS,No Definido,UNSPECIFIED,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7874976,703001578,Adjudicado
INSTITUTO PARA EL DEPORTE Y RECREACION DE YOPAL - IDRY,800117801,Casanare,Yopal,Territorial,Centralizada,CO1.REQ.8903744,IDRY-CD-291-225,705755205,CO1.BDOS.8745563,CPS,"IMPLEMENTAR, EN CALIDAD DE INSTRUCTOR DE ACTIVIDAD FÍSICA, UN PLAN ESTRUCTURADO DE SESIONES MOTRICES DIRIGIDAS, MUSICALIZADAS Y O ENTRENAMIENTO FUNCIONAL, PROMOCIONANDO ESTILO DE VIDA SALUDABLE, A LA POBLACIÓN RESIDENTE EN LAS COMUNAS I Y VII DEL MUNICIPIO DE YOPAL",Presentación de oferta,2025-09-12T00:00:00.000,2025-09-12T00:00:00.000,,,,,2025-09-12T00:00:00.000,6300000,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),,,,Yopal,Subdirección Técnica IDRY,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8769322,705755205,Presentación de oferta
SENA REGIONAL HUILA Grupo Administrativo CEFA,899999034,Huila,Campoalegre,Nacional,Centralizada,CO1.REQ.10022801,PSP-HIL-CEFA-087-2026,704153865,CO1.BDOS.9854303,JESUS DAVID GUEVARA MUNAR,Prestación de servicios de apoyo a la gestión para la creación de un sistema de información que permita administrar la información de la producción de centro del Centro de Formación Agroindustrial del Servicio Nacional de Aprendizaje.,Presentación de oferta,2026-01-29T00:00:00.000,2026-01-29T00:00:00.000,,,,,2026-01-29T00:00:00.000,17393861,Contratación directa,Servicios profesionales y apoyo a la gestión,182,día(s),,,,No Aplica,GRUPO CONTRATACIÓN SPI,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9875138,704153865,Presentación de oferta
Institución Universitaria Pascual Bravo COMPRADOR,8909801583,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.2561414,VAD 134 DE 2022,712721034,CO1.BDOS.2485864,Prestación de Servicios Profesionales,"Contrato de prestación de servicios como contratista independiente sin vínculo laboral para realizar acompañamiento estratégico en temas de movilidad, en cumplimiento de las obligaciones contraídas por la Institución Universitaria Pascual Bravo desde la Dirección de extensión y proyección social.",Fase de ofertas,2022-01-05T00:00:00.000,2022-01-05T00:00:00.000,,,,,2022-01-05T00:00:00.000,3842697,Contratación directa,Servicios profesionales y apoyo a la gestión,20,día(s),,,,No Aplica,PITS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2493276,712721034,Fase de ofertas
